920,Cars,https://image.tmdb.org/t/p/original/5damnMcRFKSjhCirgX3CMa88MBj.jpg,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.","['Animation', 'Adventure', 'Comedy', 'Family']",120000000,461983149,08-06-2006,117,Ahhh... it's got that new movie smell.,Released,https://www.imdb.com/title/tt0317219,"['Pixar', 'Walt Disney Pictures']",6.7,7106,https://image.tmdb.org/t/p/original/a1MlbLBk5Sy6YvMbSuKfwGlDVlb.jpg
921,Cinderella Man,https://image.tmdb.org/t/p/original/xZhumK43Z6jmwCWglh7uHcpkqdb.jpg,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.","['Romance', 'Drama', 'History']",88000000,108539911,02-06-2005,144,One man's extraordinary fight to save the family he loved.,Released,https://www.imdb.com/title/tt0352248,"['Touchstone Pictures', 'Miramax', 'Imagine Entertainment', 'Universal Pictures', 'Parkway Pictures (I)']",7.4,1063,https://image.tmdb.org/t/p/original/ozvvHdadtBYpExCwAjsNPSjV6hT.jpg
924,Dawn of the Dead,https://image.tmdb.org/t/p/original/yfqsgzW6AQYmBjIEIq0y9EB1Rgl.jpg,"A group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. A remake of the 1978 zombie film of the same name.","['Fantasy', 'Horror', 'Action', 'Drama']",28000000,102356381,19-03-2004,101,"When the undead rise, civilization will fall.",Released,https://www.imdb.com/title/tt0363547,"['New Amsterdam Entertainment', 'Strike Entertainment', 'Metropolitan Filmexport', 'Toho-Towa', 'Cruel & Unusual Films']",6.9,1781,https://image.tmdb.org/t/p/original/cYd3PL27r0KJa9Pa4A5lfUr58Yg.jpg
950,Ice Age: The Meltdown,https://image.tmdb.org/t/p/original/oQhkGeoVcHuRBsEvxnzd62tIeB6.jpg,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.","['Animation', 'Family', 'Comedy', 'Adventure']",80000000,660940780,29-03-2006,91,The Ice age is melting away.,Released,https://www.imdb.com/title/tt0438097,"['Twentieth Century Fox Animation', 'Blue Sky Studios']",6.6,5542,https://image.tmdb.org/t/p/original/lxNCa4FifUuLeUkWUQl2yuf9JnJ.jpg
953,Madagascar,https://image.tmdb.org/t/p/original/2YiESGB68BGQSAFvfJxBi774sc4.jpg,"Alex the lion is the king of the urban jungle, the main attraction at New York’s Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.","['Family', 'Animation']",75000000,532680671,25-05-2005,86,Someone's got a zoo loose.,Released,https://www.imdb.com/title/tt0351283,"['Pacific Data Images (PDI)', 'DreamWorks Animation', 'DreamWorks']",6.8,5923,https://image.tmdb.org/t/p/original/wUetiqu2EFhHW94yTP0pWABfyUG.jpg
955,Mission: Impossible II,https://image.tmdb.org/t/p/original/di800v3Racf2FQ1ObZ1dskgS0px.jpg,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","['Adventure', 'Action', 'Thriller']",125000000,546388105,24-05-2000,123,Expect the impossible again.,Released,https://www.imdb.com/title/tt0120755,"['Paramount', 'Cruise/Wagner Productions', 'Munich Film Partners & Company (MFP) MI2 Productions']",6,3399,https://image.tmdb.org/t/p/original/bDdVZNvxb670EMlZqeIy6RdyJ4V.jpg
956,Mission: Impossible III,https://image.tmdb.org/t/p/original/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","['Adventure', 'Action', 'Thriller']",150000000,397850012,03-05-2006,126,The Mission Begins 05:05:06.,Released,https://www.imdb.com/title/tt0317919,"['Studio Babelsberg', 'Paramount', 'Cruise/Wagner Productions', 'MI 3 Film', 'China Film Co-Production Corporation', 'The Fourth Production Company Film Group', 'China Film Group Corporation']",6.6,3439,https://image.tmdb.org/t/p/original/kOELgNnVt6EGCjtDXx85YUw6p8X.jpg
1018,Mulholland Drive,https://image.tmdb.org/t/p/original/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.","['Thriller', 'Drama', 'Mystery']",15000000,20117339,08-09-2001,147,An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.,Released,https://www.imdb.com/title/tt0166924,"['Asymmetrical Productions', 'Les Films Alain Sarde', 'Babbo Inc.', 'The Picture Factory', 'Canal+']",7.8,2825,https://image.tmdb.org/t/p/original/1P4vCGTvJc13VxejbRLbHA1dT6f.jpg
1088,Whale Rider,https://image.tmdb.org/t/p/original/x6qMQ6LActtQSjuXidzuhqVW3AT.jpg,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.","['Drama', 'Family']",8000000,41400000,30-01-2003,101,In the ways of the ancients she found a hope for the future.,Released,https://www.imdb.com/title/tt0298228,['South Pacific Pictures'],7.4,170,https://image.tmdb.org/t/p/original/gk0gnxKDrRGa1J8cN6bYz1aHLW6.jpg
1116,The Wind That Shakes the Barley,https://image.tmdb.org/t/p/original/uLt7SpgPjfwkWqJpUk08xONISFZ.jpg,"In 1920s Ireland young doctor Damien O'Donovan prepares to depart for a new job in a London hospital. As he says his goodbyes at a friend's farm, British Black and Tans arrive, and a young man is killed. Damien joins his brother Teddy in the Irish Republican Army, but political events are soon set in motion that tear the brothers apart.","['Drama', 'War']",6500000,22889018,24-03-2006,124,,Released,https://www.imdb.com/title/tt0460989,"['Sixteen Films', 'Matador Pictures', 'Regent Capital', 'UK Film Council', 'Bórd Scannán na hÉireann', 'Element Films', 'BIM Distribuzione', 'EMC Produktion', 'Tornasol Films', 'Diaphana Films', 'Pathé Distribution', 'Cinéart', 'TV3 Television Network Ireland', 'Filmcoopi Zürich', 'Irish Film Board', 'Oil Flick Films No.2']",7.4,294,https://image.tmdb.org/t/p/original/bFMVJ0RZ6xHqsZhHQwxc0fPi5h6.jpg
1124,The Prestige,https://image.tmdb.org/t/p/original/5MXyQfz8xUP3dIFPTubhTsbFY6N.jpg,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","['Drama', 'Mystery', 'Thriller']",40000000,109676311,19-10-2006,130,Are You Watching Closely?,Released,https://www.imdb.com/title/tt0482571,"['Touchstone Pictures', 'Syncopy', 'Warner Bros. Pictures']",8.1,7810,https://image.tmdb.org/t/p/original/4SySh90NtCRG9SlWuVX5BkaLLRh.jpg
1125,Dreamgirls,https://image.tmdb.org/t/p/original/jrtyk21qp9oVHveellwoyp825q2.jpg,"Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.",['Drama'],70000000,154937680,25-12-2006,134,One Dream Will Change Everything,Released,https://www.imdb.com/title/tt0443489,"['Laurence Mark Productions', 'Paramount', 'DreamWorks']",6.7,492,https://image.tmdb.org/t/p/original/ivr7JiwjfLdUaEL48X1dcvQ2eaT.jpg
1164,Babel,https://image.tmdb.org/t/p/original/fxneN0EQZwTfAfhTGUvUuIn6PLi.jpg,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",['Drama'],25000000,135330182,08-09-2006,143,If You Want to be Understood...Listen,Released,https://www.imdb.com/title/tt0449467,"['Babel Productions Inc.', 'Paramount', 'Paramount Vantage', 'Media Rights Capital', 'Anonymous Content', 'Central Films']",7.1,1806,https://image.tmdb.org/t/p/original/uHx9E9xqSgOBoRvL4shmMNu8Ojc.jpg
1165,The Queen,https://image.tmdb.org/t/p/original/Ai8tz9c7Homb9mLg8baGhX1ABkR.jpg,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.",['Drama'],15000000,123384128,15-09-2006,103,Our Leaders. Ourselves.,Released,https://www.imdb.com/title/tt0436697,"['BIM Distribuzione', 'Granada Film Productions', 'Scott Rudin Productions', 'Future Films', 'Pathé Pictures International', 'Pathé Renn Productions', 'Canal+', 'France 3 Cinéma']",7,597,https://image.tmdb.org/t/p/original/m6zxiA1kHaOExw4a5wBx6Ylc6ZS.jpg
1246,Rocky Balboa,https://image.tmdb.org/t/p/original/n82AAPWnAafDAZjxkYK2rAPwk4A.jpg,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",['Drama'],24000000,155721132,20-12-2006,102,It ain't over 'til it's over.,Released,https://www.imdb.com/title/tt0479143,"['Rogue Marble', 'Columbia Pictures', 'Revolution Studios', 'Metro-Goldwyn-Mayer', 'Winkler Films']",6.6,1596,https://image.tmdb.org/t/p/original/gcFhaI5IrKxvMs4TtvlHbYE4b0.jpg
1247,The Good Shepherd,https://image.tmdb.org/t/p/original/s2RYkRXrjUIyOlmzym37kpLTKRz.jpg,"Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family.","['Drama', 'Thriller', 'History']",85000000,59908565,11-12-2006,167,The untold story of the most powerful covert agency in the world.,Released,https://www.imdb.com/title/tt0343737,"['Morgan Creek Productions', 'Universal Pictures', 'American Zoetrope']",6.4,524,https://image.tmdb.org/t/p/original/3qvtPTzdeV5cJFBpJO56KFAkF4d.jpg
1248,Hannibal Rising,https://image.tmdb.org/t/p/original/k1QRG9qZzuuJe4JTTpe4jlnQ5tt.jpg,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.","['Crime', 'Drama', 'Thriller', 'Horror']",50000000,82169884,06-02-2007,121,It started with revenge.,Released,https://www.imdb.com/title/tt0367959,"['Young Hannibal Productions', 'Carthago Films S.a.r.l.', 'Dino De Laurentiis Company', 'ETIC Films', 'Ingenious Film Partners', 'Quinta Communications', 'Zephyr Films']",6.1,1048,https://image.tmdb.org/t/p/original/ruFuXoOhsnbr9VBC9aBYCR8KNlp.jpg
1249,Hollywoodland,https://image.tmdb.org/t/p/original/92MIHjyOpmJMnf79DGtPEXGQhuG.jpg,"The complicated life and controversial suicide of George Reeves is investigated by a fictional private detective who finds that there are reasons to suspect that Reeves may not have killed himself after all. The detective also finds that there is a little of George Reeves in himself, and maybe, each of us.","['Drama', 'Thriller', 'Crime']",0,16803753,31-08-2006,126,Living in Hollywood can make you famous. Dying in Hollywood can make you a legend.,Released,https://www.imdb.com/title/tt0427969,"['Focus Features', 'Miramax']",6.3,162,https://image.tmdb.org/t/p/original/t7Aoa7SgFuvwXXcyTZa4yImPkTg.jpg
1250,Ghost Rider,https://image.tmdb.org/t/p/original/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","['Thriller', 'Action', 'Fantasy', 'Horror']",110000000,228738393,16-02-2007,114,Hell is About To Be Unleashed,Released,https://www.imdb.com/title/tt0259324,"['Crystal Sky Pictures', 'Relativity Media', 'Marvel Enterprises', 'Michael De Luca Productions', 'GH One', 'Vengeance Productions Pty. Ltd.', 'Columbia Pictures']",5.4,3089,https://image.tmdb.org/t/p/original/9cs9RuOS3A5YEh6r4opVrIGbiJy.jpg
1251,Letters from Iwo Jima,https://image.tmdb.org/t/p/original/nWJJqOryTQOmVXvKUkLcEETUHgT.jpg,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","['Action', 'Drama', 'War']",19000000,68673228,19-12-2006,141,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,Released,https://www.imdb.com/title/tt0498380,"['Amblin Entertainment', 'Malpaso Productions', 'DreamWorks', 'Warner Bros. Pictures']",7.4,934,https://image.tmdb.org/t/p/original/iMiKWZFILSbzwFWdp30mS1HciT7.jpg
1252,Lonely Hearts,https://image.tmdb.org/t/p/original/wxsyl5wjobtYhll3rf5nGuC4kBN.jpg,"Based on a true story. . . . In the late 1940s, Martha Beck and Raymond Fernandez were America’s notorious “Lonely Hearts Killers.” Their lethal scam was simple; they would swindle and then viciously murder lovelorn war widows who would answer their personal ads in which Ray would describe himself as a sexy Latin lover.","['Drama', 'Thriller', 'Crime', 'Romance']",0,0,30-04-2006,108,,Released,https://www.imdb.com/title/tt0441774,"['Emmett/Furla Films', 'Millennium Films']",6.1,162,https://image.tmdb.org/t/p/original/eJBksbmMBf6ucrlEoabouuF2WSj.jpg
1253,Breaking and Entering,https://image.tmdb.org/t/p/original/tH4pFx2e8oxTKTn1DrZv8eqJACn.jpg,"Set in a blighted, inner-city neighbourhood of London, Breaking and Entering examines an affair which unfolds between a successful British landscape architect and Amira, a Bosnian woman – the mother of a troubled teen son – who was widowed by the war in Bosnia and Herzegovina.","['Drama', 'Romance']",0,8974829,15-12-2006,129,,Released,https://www.imdb.com/title/tt0443456,"['Miramax', 'Mirage Enterprises']",6.3,109,https://image.tmdb.org/t/p/original/4M7Ktt8SKEz0H1oOEo2xRQ1bhqK.jpg
1257,Because I Said So,https://image.tmdb.org/t/p/original/a7fBuvCoPPP5RQMZuPN25OT4rk9.jpg,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.","['Comedy', 'Romance']",0,69485490,02-02-2007,102,"She's just your normal, overprotective, overbearing, over-the-top mother.",Released,https://www.imdb.com/title/tt0490084,"['Gold Circle Films', 'Universal Pictures']",6,348,https://image.tmdb.org/t/p/original/am5mEE7bEHJQZLFmuXP8ytMHB3v.jpg
1259,Notes on a Scandal,https://image.tmdb.org/t/p/original/lXZa1mHZ8eD0VOpNaLfvM9tSpAj.jpg,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.","['Drama', 'Romance']",15000000,49469904,25-12-2006,92,One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....,Released,https://www.imdb.com/title/tt0465551,"['Fox Searchlight Pictures', 'DNA Films', 'UK Film Council', 'BBC Films', 'Scott Rudin Productions', 'Ingenious Film Partners']",7.1,402,https://image.tmdb.org/t/p/original/4JoLGTW1XmGXtfR1crq7P7OKvlh.jpg
1262,Stranger Than Fiction,https://image.tmdb.org/t/p/original/AtjCCvfMq9kmjwjbVwTJ0mWG7zp.jpg,Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.,"['Comedy', 'Drama', 'Fantasy', 'Romance']",30000000,53653224,09-09-2006,113,Harold Crick isn't ready to go. Period.,Released,https://www.imdb.com/title/tt0420223,['Three Strange Angels'],7.2,1153,https://image.tmdb.org/t/p/original/sqq5nDBcgTDrIJ3Hcqq8q4a1iut.jpg
1265,Bridge to Terabithia,https://image.tmdb.org/t/p/original/gihMBO2SmUprI1ecYe7Eo7Eg1yq.jpg,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","['Adventure', 'Drama', 'Family']",60000000,137587063,16-02-2007,96,"Close your eyes, but keep your mind wide open.",Released,https://www.imdb.com/title/tt0398808,"['Lauren Levine Productions Inc.', 'Walden Media', 'Hal Lieberman Company', 'Walt Disney Pictures']",7.2,2290,https://image.tmdb.org/t/p/original/t45osFg8w2Kh7BzgYl1iYgi8IxF.jpg
1266,Street Kings,https://image.tmdb.org/t/p/original/2h2mThLae2QZLprtovKXRBgMM1E.jpg,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.","['Action', 'Crime', 'Drama', 'Thriller']",20000000,65569869,10-04-2008,109,Their city. Their rules. No prisoners.,Released,https://www.imdb.com/title/tt0421073,"['Fox Searchlight Pictures', 'Regency Enterprises', 'Dune Entertainment III', 'Emmett Furla Oasis Films', 'Yari Film Group (YFG)']",6.4,620,https://image.tmdb.org/t/p/original/vQL3dus5e8XtpAiJKFcI8YiITlV.jpg
1267,Meet the Robinsons,https://image.tmdb.org/t/p/original/oe7w9SxGmpSW1dlz5QaVVKWBEVz.jpg,"In this animated adventure, brilliant preteen inventor Lewis creates a memory scanner to retrieve his earliest recollections and find out why his mother gave him up for adoption. But when the villainous Bowler Hat Guy steals the machine, Lewis is ready to give up on his quest until the mysterious Wilbur Robinson shows up on the scene, whisking Lewis to the future to find the scanner and his mom.","['Animation', 'Comedy', 'Family']",150000000,169332978,23-03-2007,95,Think your family's weird?,Released,https://www.imdb.com/title/tt0396555,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",6.8,1411,https://image.tmdb.org/t/p/original/jxWA2lDLidicmmDymnxlz53zAb9.jpg
1268,Mr. Bean's Holiday,https://image.tmdb.org/t/p/original/fmxGDfCt9Xco7a0LTved4mQZ9er.jpg,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.","['Family', 'Comedy']",25000000,229736344,22-03-2007,90,Disaster has a passport.,Released,https://www.imdb.com/title/tt0453451,"['Tiger Aspect Productions', 'Working Title Films', 'Universal Pictures']",6.2,1391,https://image.tmdb.org/t/p/original/A2WTqeHJfPUZoFvbvvhiedwYpgd.jpg
1271,300,https://image.tmdb.org/t/p/original/bYR8O1H1ZlME7Dm9ysfTYZnRDpw.jpg,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","['Action', 'Adventure', 'War']",65000000,422610419,07-03-2007,117,"Spartans, prepare for glory!",Released,https://www.imdb.com/title/tt0416449,"['Virtual Studios', 'Legendary Entertainment', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Nimar Studios', 'Warner Bros. Pictures', 'Cruel & Unusual Films']",7.1,7840,https://image.tmdb.org/t/p/original/gMzVgnh1nfEaep00EdMBuC6pYRa.jpg
1272,Sunshine,https://image.tmdb.org/t/p/original/upgi8oTlMthM9sweAyBoXqr8doZ.jpg,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.","['Science Fiction', 'Thriller']",50000000,32017803,05-04-2007,107,"If the sun dies, so do we.",Released,https://www.imdb.com/title/tt0448134,"['UK Film Council', 'DNA Films', 'Ingenious Film Partners', 'Moving Picture Company']",7,1853,https://image.tmdb.org/t/p/original/vise7XoPrUGV9hmdK8Gt3BWGkym.jpg
1273,TMNT,https://image.tmdb.org/t/p/original/4hGzZ2DAjdu6IjHT7dGfiVatHEu.jpg,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.","['Adventure', 'Animation', 'Comedy', 'Family']",34000000,95608995,23-03-2007,90,,Released,https://www.imdb.com/title/tt0453556,"['The Weinstein Company', 'Imagi Animation Studios', 'Mirage Studios', 'Imagi Production', 'Warner Bros. Pictures']",5.9,519,https://image.tmdb.org/t/p/original/lTO0w7gR5iL4d1i8Zj9JnZDDUQx.jpg
1278,The Dreamers,https://image.tmdb.org/t/p/original/7ABcfmXQZeCXl5sNrDuLS1URMPN.jpg,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,"['Drama', 'Romance']",15000000,15121165,01-09-2003,115,Together nothing is impossible. Together nothing is forbidden.,Released,https://www.imdb.com/title/tt0309987,"['Fiction Films', 'Recorded Picture Company (RPC)', 'Peninsula Films']",7.2,1401,https://image.tmdb.org/t/p/original/a8xpxCnvqKyshdrDNFGs6oy4r8N.jpg
1359,American Psycho,https://image.tmdb.org/t/p/original/qXsylPM4Lr5397R3eHrfqHhTUNc.jpg,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.","['Thriller', 'Drama', 'Crime']",7000000,34266564,13-04-2000,102,I think my mask of sanity is about to slip.,Released,https://www.imdb.com/title/tt0144084,"['Muse Productions', 'Lions Gate Films', 'Edward R. Pressman Film']",7.3,3906,https://image.tmdb.org/t/p/original/2Tawvc0JMmR9nBXD3nhBThTQP2X.jpg
1360,Frida,https://image.tmdb.org/t/p/original/zwkLXyeAKYGX6iKJemLlSSPmC22.jpg,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary","['Drama', 'Romance']",12000000,56298474,29-08-2002,123,Prepare to be seduced,Released,https://www.imdb.com/title/tt0120679,"['Miramax', 'Lions Gate Films', 'Ventanarosa Productions', 'Handprint Entertainment']",7.5,914,https://image.tmdb.org/t/p/original/oBYlEXFDsDCcC8I3Pl43kn70JqC.jpg
1365,Monster's Ball,https://image.tmdb.org/t/p/original/s7o0AyOFIYNjTe008pV6EZMI2IP.jpg,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.","['Drama', 'Romance']",4000000,44909486,11-11-2001,111,A lifetime of change can happen in a single moment.,Released,https://www.imdb.com/title/tt0285742,"['Lions Gate Films', 'Lee Daniels Entertainment']",6.7,428,https://image.tmdb.org/t/p/original/2lZYvShWuVThLM6Oo8zfakdBMqw.jpg
1372,Blood Diamond,https://image.tmdb.org/t/p/original/wRamTzV6udKaMXrspxqOuo02zk0.jpg,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.","['Drama', 'Thriller', 'Action']",100000000,170877916,07-12-2006,143,It will cost you everything.,Released,https://www.imdb.com/title/tt0450259,"['Liberty Pictures', 'Virtual Studios', 'Spring Creek Productions', 'Bedford Falls Productions', 'Initial Entertainment Group (IEG)', 'Lonely Film Productions GmbH & Co. KG.', 'Warner Bros. Pictures']",7.5,3745,https://image.tmdb.org/t/p/original/46y6EvnDveRFwtztyHVS0y2DipU.jpg
1378,Shortbus,https://image.tmdb.org/t/p/original/iaS9XXoHW6ZVveu6wpLaTv1Bv29.jpg,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality. The characters converge in a weekly Brooklyn social/artistic/sexual salon ""Shortbus"", loosely inspired by various underground NYC gatherings that took place in the early 2000's. Here, gay couple Jamie (P J DeBoy) and James (Paul Dawson) meet a young ex-model and aspiring singer Ceth (Jay Brannan).","['Romance', 'Drama', 'Comedy']",2000000,5179037,20-05-2006,101,Open Your Mind. And Everything Else.,Released,https://www.imdb.com/title/tt0367027,"['Fortissimo Films', 'Process Productions', 'Q Television']",6.3,223,https://image.tmdb.org/t/p/original/q0fWiFPHQy42g41mxNxci2QxTIW.jpg
1381,The Fountain,https://image.tmdb.org/t/p/original/lGIJvQ8ZQazOHVAA0E34yIy7gxv.jpg,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.","['Drama', 'Adventure', 'Science Fiction', 'Romance']",35000000,15304890,06-09-2006,96,Death is the road to awe,Released,https://www.imdb.com/title/tt0414993,"['Regency Enterprises', 'Protozoa Pictures', 'New Regency Pictures', 'Muse Entertainment', 'Warner Bros. Pictures']",6.9,1399,https://image.tmdb.org/t/p/original/kUGJWvouKUnbV3ruAl7TrSDiMU7.jpg
1382,Me and You and Everyone We Know,https://image.tmdb.org/t/p/original/aIAPgrDKjr2joz2KxQZO2wm0BxT.jpg,"The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.","['Comedy', 'Drama']",0,0,17-06-2005,90,,Released,https://www.imdb.com/title/tt0415978,['IFC Films'],7.1,150,https://image.tmdb.org/t/p/original/7G4BAJwBpwaFm3iRlDvVRNoL32O.jpg
1402,The Pursuit of Happyness,https://image.tmdb.org/t/p/original/iMNp6gTeDBXbzjKRNYtorxZ76G2.jpg,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,['Drama'],55000000,307077295,14-12-2006,117,,Released,https://www.imdb.com/title/tt0454921,"['Escape Artists', 'Relativity Media', 'Columbia Pictures', 'Overbrook Entertainment']",7.9,4888,https://image.tmdb.org/t/p/original/yFQg8nKzAWGNNBg277bvHyWSCJu.jpg
1420,Breakfast on Pluto,https://image.tmdb.org/t/p/original/14tmdb1PiLNDZf3VD29S2nUKVV0.jpg,"In the 1970s, a foundling lad, Patrick ""Kitten"" Braden, comes of age by leaving his Irish town for London, in part to look for his mother and in part because his transgender nature is beyond the town's understanding.","['Drama', 'Comedy']",0,0,03-09-2005,128,Same world. Different planet.,Released,https://www.imdb.com/title/tt0411195,"['Pathé Pictures International', 'Bórd Scannán na hÉireann', 'Northern Ireland Screen']",7.3,138,https://image.tmdb.org/t/p/original/3Mn05BZJvD0vrKpMAkHoZYYgHA1.jpg
