38150,Heartless,https://image.tmdb.org/t/p/original/3kRaWKYqtx9nyqcIkdTf58igzVb.jpg,"The story follows Jamie, a troubled young man with a birthmark on his face, which has left him feeling isolated and fearful, hiding from the world outside. He lives in the East End of London, an area notorious for its violent hooded gangs. According to news reports, the gangs are now wearing demon masks. But, one night, Jamie discovers the terrifying truth.","['Drama', 'Horror', 'Thriller']",0,0,21-11-2009,114,The darker it gets the more you see,Released,https://www.imdb.com/title/tt1220214,"['Matador Pictures', 'Isle of Man Film', 'CrossDay Productions', 'CinemaNX', 'May 13 Films', 'Cinema Two']",6.1,91,https://image.tmdb.org/t/p/original/b6zcGWpOjxcp8U5arJy7pgOwQ7Y.jpg
38157,Wishmaster 4: The Prophecy Fulfilled,https://image.tmdb.org/t/p/original/6j8uQyOdIylu8hJQ0mE34g6tp3Q.jpg,"The unspeakable evil of the soul-devouring djinn rises again in this fourth electrifying installment of the unstoppable Wishmaster horror legacy! But now, as a host of new victims see their most nightmarish wishes come true, the world faces the ultimate demonic terror: an onslaught of multiple djinns hell-bent on destroying everything in their path!",['Horror'],0,0,10-06-2002,92,Leave no soul unturned.,Released,https://www.imdb.com/title/tt0254872,"['Paquin Entertainment Group', 'Overseas FilmGroup', 'Artisan Entertainment', 'Blue Rider Pictures', 'GFT Entertainment']",4.4,59,https://image.tmdb.org/t/p/original/cjIY7VLjVGLVp46WqrhQemImEfr.jpg
38163,Bernard and Doris,https://image.tmdb.org/t/p/original/28BIXWCq3sOccnNGIejtEvF1R5M.jpg,"Sympathetic look loosely based on the relationship between tobacco heiress, Doris Duke (1912-1993) - think Duke University - and her shy butler, Bernard Lafferty. The icy and mercurial Duke fires her butler for serving a chilled cantaloupe; the agency sends Lafferty, formerly household staff to Liz Taylor and to Peggy Lee. He's an alcoholic, fresh out of rehab. He gradually becomes Duke's gay alter ego as she romps through life sleeping with young men, making shrewd decisions quickly, managing her fortune and orchids as Lafferty manages her New Jersey estate. With a wine cellar to die for, Bernard falls off the wagon. Can he pull himself together when Doris needs him?","['Comedy', 'Drama']",0,0,01-09-2006,103,,Released,https://www.imdb.com/title/tt0470732,"['Burnside Entertainment', 'Chicagofilms', 'Trigger Street Independent', 'Little Bird']",6.2,38,https://image.tmdb.org/t/p/original/7mUNXVtB7B3Nbbkyn2bTwPRcSLS.jpg
38166,The Stranger,https://image.tmdb.org/t/p/original/2AFU3pt8qPR0sGPVNuC8T7ouakk.jpg,"Pro wrestling legend Steve Austin stars as a man with no name, no memory and absolutely nothing left to lose. But when he finds himself hunted by both the FBI and the Russian mob, this amnesiac decides to fight back. Pursuit cannot stop him. Torture will not break him. And with every beating, bullet and betrayal, he’ll remember another piece of the horror that took away his career, his family and his identity. Now the puzzle is nearly complete, and one man is about to take back his past…by ending a whole lot of futures. Erica Cerra (“Eureka”) and Adam Beach (Flags of Our Fathers) star in this explosive action-thriller about collateral damage, stone cold vengeance, and a double-crossed killing machine known only as The Stranger","['Action', 'Thriller']",0,0,01-06-2010,91,His Past Was Taken. His Vengeange Is Fueled.,Released,https://www.imdb.com/title/tt1407078,"['Intruder Films', 'NGN Productions', 'Nasser Group, North', 'Movie Central Network', 'The Movie Network']",5,29,https://image.tmdb.org/t/p/original/by97fEuZPkQmiaLhCRwaBnhJiJW.jpg
38167,Eat Pray Love,https://image.tmdb.org/t/p/original/s57E4AfPIU1fxwpGGRahk6A0DUl.jpg,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",['Drama'],60000000,204594016,12-08-2010,133,Let Yourself GO,Released,https://www.imdb.com/title/tt0879870,"['Red Om Films', 'Columbia Pictures', 'Plan B Entertainment']",6,1156,https://image.tmdb.org/t/p/original/2fwHVLvh6kdwCujsMwtNmwRJAf1.jpg
38180,DC Showcase: The Spectre,https://image.tmdb.org/t/p/original/veqNMTiF6WM4fSYNPR0XSt009FB.jpg,"As Detective Jim Corrigan investigates a murder, The Spectre delivers horrific justice to the perpetrators.","['Animation', 'Crime', 'Mystery']",0,0,23-04-2010,12,,Released,https://www.imdb.com/title/tt1601188,"['DC Comics', 'Warner Bros. Animation', 'Moi Animation']",6.4,35,https://image.tmdb.org/t/p/original/vwQESv7VtIU7eQE1S1VURj8jOs6.jpg
38185,Hostage,https://image.tmdb.org/t/p/original/oIIUm4rPTXgzu66bRqgLiNvRBkU.jpg,"The Driver is hired by the FBI to help defuse a hostage situation. A disgruntled employee has kidnapped a CEO and has hidden her, demanding $5,088,042. The Driver delivers the money, writing the sum on his hand as instructed by the hostage taker. After he is told that he holds the life of a person in his hand, he is ordered to burn the money. As he complies, the federal agents break in and attempt to subdue the man, who shoots himself in the head before he reveals where the woman is hidden. The Driver then tries to find the hostage before she drowns in the trunk of a sinking car. As a twist, the kidnapped woman is revealed to be the hostage taker's lover. She coldly taunts the dying man in the hospital.","['Action', 'Adventure']",0,0,01-01-2002,11,,Released,https://www.imdb.com/title/tt0338111,[],6.6,28,https://image.tmdb.org/t/p/original/xun4EvTi0lPoNe5P9PkIlGNvOwu.jpg
38199,Unthinkable,https://image.tmdb.org/t/p/original/furv2E6Z6rCAXMRs6II7S4PgGeQ.jpg,"A convert to Islam sends the U.S. government a tape showing him in three nondescript storage rooms, each of which may contain a nuclear bomb set to detonate in less than a week. Helen Brody, an FBI agent in L.A., is tasked with finding the bombs while a CIA ""consultant"", known as H, interrogates the suspect who has allowed himself to be caught. The suspect, whose wife and children have left him and disappeared, seems to know exactly what the interrogation will entail. Even as H ratchets up the pressure, using torture over Brody's objection, the suspect doesn't crack. Should H do the unthinkable, and will Brody acquiesce? Is any Constitutional principle worth possible loss of life?","['Drama', 'Thriller']",15000000,0,14-06-2010,97,Right and Wrong no longer exist,Released,https://www.imdb.com/title/tt0914863,"['Senator Entertainment Co', 'Lleju Productions', 'Sidney Kimmel Entertainment', 'Kimmel International', 'ChubbCo Film']",6.7,608,https://image.tmdb.org/t/p/original/aGwSgTnv5n66bY6T3yo4NTFAvnt.jpg
38234,Undisputed III: Redemption,https://image.tmdb.org/t/p/original/vLSnWLCnqk5j3oLnMnBHJGL3bO0.jpg,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.","['Action', 'Thriller']",3000000,0,22-05-2010,96,One deadly tournament. Last fight for freedom.,Released,https://www.imdb.com/title/tt1156466,"['Undisputed 3 Productions', 'Nu Image']",7.4,292,https://image.tmdb.org/t/p/original/c9GlsmZsZ9DR0G3LhRNip2wF06Y.jpg
38303,You Again,https://image.tmdb.org/t/p/original/8WdXpoFCEUReirxSn3SDAMXG1q5.jpg,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.","['Comedy', 'Romance']",20000000,32005248,24-09-2010,105,What doesn't kill you... is going to marry your brother.,Released,https://www.imdb.com/title/tt1414382,"['Oops Doughnuts Productions', 'Touchstone Pictures', 'Frontier Pictures']",6.2,690,https://image.tmdb.org/t/p/original/vSNkowbsQTpP7nM8A99EuiYhRaJ.jpg
